Tag	GSM257871	GSM257872	GSM257873	GSM257874
CSTF2T	5.85660480386034	6.96464121747532	6.70676536506055	6.91728852905107
CSTF3	9.57329877811999	9.78182523544631	9.86106984175958	9.53012537926877
CT55	2.83998175162856	2.26840145495743	2.66391384211598	3.66655210093049
CT62	2.82610302615335	3.65285357538155	3.60051953890798	2.62801297664862
CTAG2	5.45509373965114	3.52823373374354	5.72926180939797	4.53921465628681
CTAGE1	4.63070833109171	3.94102177555723	5.40727116381667	4.50903704235289
CTAGE5	6.51020398894317	4.11431704619806	6.17853339670344	7.50239425611126
CTBP1	11.1587674546361	10.9559331884085	10.9358427654937	11.1402546226903
CTBP2	10.6501362584291	10.5737229175288	10.837982650636	10.7559057121836
CTBS	8.42328822468257	7.94609919194565	8.50910990517882	8.79459131859131
CTC1	6.1702696040984	6.54718605540409	4.27011027582362	7.09731582297779
CTCF	10.6772439494762	10.4819406676234	10.6554681125888	10.4272080694488
CTDNEP1	9.86667929433887	9.64069322292093	9.44293520447409	9.85826546405476
CTDP1	8.03772813739466	8.22580512159239	8.10611272317916	8.06044735607226
CTDSP1	9.43844464931535	9.4821827542444	9.41113172757504	9.31306441494636
CTDSP2	9.56317338724939	9.88674370080201	9.91362097420157	9.9913659472259
CTDSPL	8.16754359212032	8.48557173345708	8.16905310977797	7.94694135476037
CTF1	4.35418413406306	4.02932919566807	3.92515443523999	4.1666110144857
CTGF	3.13010388294966	4.83605035505807	4.03410123914384	3.00016590039061
CTH	7.73155663181815	7.74058357088723	8.16826093532546	8.50723965075508
CTIF	6.86734052404152	6.8478591426386	5.9585991129174	7.111615619122
CTLA4	5.81634626552223	4.95177893551531	4.9001084392491	5.40840617291707
CTNNA1	9.04388580770435	9.06816291927416	9.07149185973732	9.4527477938607
CTNNA2	2.65092536011202	1.64891175809526	2.54965931453541	2.46397027286278
CTNNA3	2.81279597507707	3.64441007833063	3.88867506929376	4.48322890820024
CTNNAL1	10.2136024528642	10.3912435894274	9.86328959958416	10.1850612452397
CTNNB1	10.7487044123555	10.3705239502244	10.5019963700554	9.95712526383077
CTNNBIP1	8.03025882060099	8.13359948581484	7.93530651225316	7.73353059897732
CTNNBL1	9.42907820066865	9.54257921489711	9.39053227179337	9.42556840243851
CTNND2	5.8064581114586	3.74286855102444	4.47624557784112	5.31062368702964
CTNS	7.85670563639088	7.41038350826107	7.81897834497545	8.20052102795943
CTPS1	11.0743689570201	10.996120363033	11.2191564172651	11.1749880814558
CTPS2	6.07719171739164	7.09081109722906	6.97866470392955	6.66300297788186
CTR9	10.1738519978321	10.1287290187442	10.4288416886523	10.2813968845063
CTRB2	6.98169285226759	6.01945062168966	6.71364083303955	7.07419499404287
CTRC	6.98896865391035	7.07553263116736	6.43114153536119	7.66586883415518
CTRL	7.13368681369101	6.44594019211947	6.57871836836374	7.20785381715653
CTSA	10.9499361122005	10.8461798705854	11.101654015181	10.9617680072326
CTSB	11.7440012732516	11.7196626160828	12.0367299733494	11.8565694796866
CTSC	11.9517873847484	11.9460326459764	12.1549446556985	11.9562345672455
CTSD	10.4533220844142	10.2498008510654	9.97445761187899	10.1510292274472
